# Строка для совместимости
500.0;0.06449;94.83;35840.0;18210000.0
# 24 Chromium Cr 6
0.01;5069.0;-79.68;0.8395;-0.004494
0.106;-440.4;1301.0;-116.6;3.481
0.575;39.32;153.7;12280.0;-4984.0
5.989;0.274;-266.5;181800.0;-399700.0
100.0;0.2727;-128.8;154300.0;975500.0
500.0;0.0766;114.2;42900.0;21610000.0
# 25 Manganese Mn 6
0.01;5692.0;-127.8;1.15;-0.003774
0.1;-490.1;1450.0;-136.5;4.134
0.64;-30.65;720.9;12750.0;-5462.0
6.539;0.293;-270.3;203400.0;-488600.0
100.0;0.294;-134.2;176100.0;874700.0
500.0;0.08736;132.2;49520.0;24360000.0
# 26 Iron Fe 7
0.01;-3328.0;259.0;-3.812;0.01679
0.024;4132.0;396.3;-25.05;0.3437
0.12;-26.83;1250.0;-73.21;1.137
0.708;-8.128;655.0;15110.0;-7079.0
7.112;0.2151;-268.0;234100.0;-606300.0
100.0;0.3511;-163.3;209000.0;713100.0
500.0;0.1026;157.2;59010.0;28060000.0
# 27 Cobalt Co 7
0.01;2074.0;0.0;0.0;0.0
0.0308;6932.0;-0.06765;-9.182;0.1413
0.093;-822.8;1982.0;-178.2;4.937
0.779;20.92;331.1;18200.0;-9303.0
7.709;0.04947;-247.8;258600.0;-718500.0
100.0;0.3588;-149.2;229600.0;885600.0
500.0;0.1154;179.6;67400.0;31000000.0
# 28 Nickel Ni 8
0.01;8515.0;-212.1;2.132;-0.007667
0.1;-1021.0;2388.0;-236.1;7.261
0.854;0.0;6600.0;0.0;0.0
0.871;0.0;9810.0;0.0;0.0
1.008;-117.5;2171.0;15140.0;-6042.0
8.332;0.01685;-252.2;300500.0;-900000.0
100.0;0.4681;-208.5;278200.0;439900.0
500.0;0.1364;214.8;80390.0;36260000.0
# 29 Cooper Cu 7
0.01;9992.0;-378.0;5.657;-0.02788
0.1;-889.6;2391.0;-198.6;3.649
0.933;-508.9;4139.0;7468.0;-698.1
1.096;-91.73;1862.0;17770.0;-8202.0
8.981;0.00744;-237.1;320200.0;-1028000.0
100.0;0.4729;-205.5;300000.0;218200.0
500.0;0.1472;234.5;86440.0;39900000.0
# 30 Zinc Zn 9
0.01;1479.0;0.0;0.0;0.0
0.0307;13250.0;-676.2;11.88;-0.06785
0.109;-1330.0;3104.0;-309.2;8.946
1.02;-28070.0;109100.0;-151100.0;78970.0
1.043;-3057.0;13850.0;378.0;-216.3
1.193;-80.18;1794.0;20950.0;-10700.0
9.659;-1.158;-38.71;349900.0;-1154000.0
100.0;0.482;-183.2;329600.0;680200.0
500.0;0.1669;269.6;100000.0;43820000.0
# 31 Gallium Ga 9
0.01;1479.0;0.0;0.0;0.0
0.0278;12110.0;-714.4;15.35;-0.103
0.076;-1199.0;3215.0;-359.4;11.52
1.116;-14570.0;63630.0;-101100.0;64160.0
1.142;3470.0;-8674.0;25480.0;-8411.0
1.298;-94.31;2078.0;21720.0;-11010.0
10.367;-1.253;-28.97;378300.0;-1357000.0
100.0;0.5591;-221.7;362500.0;339200.0
500.0;0.1949;237.1;176700.0;24000000.0
# 32 Germanium Ge 9
0.01;4941.0;0.0;0.0;0.0
0.0305;12690.0;-933.9;27.67;-0.1952
0.1;-1358.0;3695.0;-456.9;15.99
1.217;-7402.0;36360.0;-66700.0;53460.0
1.248;-340.0;3232.0;11630.0;-1089.0
1.413;-59.4;1646.0;26210.0;-15070.0
11.104;-2.025;128.3;406900.0;-1510000.0
100.0;0.6478;-260.3;404500.0;-51530.0
500.0;0.2155;260.9;207400.0;22200000.0
# 33 Arsenic As 9
0.01;2547.0;0.0;0.0;0.0
0.0371;24020.0;-3110.0;136.4;-1.877
0.1;-1536.0;4198.0;-549.7;19.2
1.323;-4525.0;24680.0;-51330.0;51020.0
1.359;-385.8;10130.0;3603.0;-765.7
1.529;-53.39;1649.0;29500.0;-18000.0
11.867;-1.655;85.88;450400.0;-1795000.0
100.0;0.788;-349.0;464100.0;-1258000.0
500.0;0.2393;290.6;236000.0;21450000.0
# 34 Selenium Se 9
0.01;1577.0;0.0;0.0;0.0
0.0371;18060.0;-2230.0;94.08;-1.263
0.114;-1610.0;4614.0;-639.2;22.52
1.434;-663.7;4194.0;-11040.0;28060.0
1.475;-426.5;9660.0;5343.0;-1174.0
1.652;-39.68;1459.0;33270.0;-22280.0
12.658;-3.461;440.1;469000.0;-1943000.0
100.0;0.8564;-372.3;502000.0;-1430000.0
500.0;0.259;323.7;254100.0;23210000.0
# 35 Bromine Br 10
0.01;2129.0;0.0;0.0;0.0
